fixed_costs,variable_cost_per_unit,price_per_unit,units_sold,marketing_spend,employee_count,total_revenue,total_costs,profit_or_loss,status
6552,37.34,89.79,1489,14117,94,133697.31,123268.26,10429.05,Profit
1627,14.62,83.12,667,3829,60,55441.04,45207.54,10233.5,Profit
12989,13.86,59.36,2620,12063,175,155523.2,148865.2,6658,Profit
14780,23.57,48.5,2805,6084,153,136042.5,163477.85,-27435.35,Loss
7589,15.25,16.39,2840,9305,25,46547.6,72704,-26156.4,Loss
3044,31.27,87.71,3992,9589,145,350138.32,209962.84,140175.48,Profit
14171,21.72,81.19,3359,14139,140,272717.21,171267.48,101449.73,Profit
19725,25.2,122.43,4104,15988,123,502452.72,200633.8,301818.92,Profit
6884,29.17,65.96,274,11610,180,18073.04,116486.58,-98413.54,Loss
9185,14.16,54.18,2291,1660,11,124126.38,48785.56,75340.82,Profit
1249,12.01,32.99,4202,12673,10,138623.98,69388.02,69235.96,Profit
18358,44.62,52.6,3746,7831,81,197039.6,233835.52,-36795.92,Loss
10175,24.52,102.03,3400,15184,188,346902,202727,144175,Profit
17260,23.54,49.26,3877,18887,54,190981.02,154411.58,36569.44,Profit
3672,6.6,67.88,1453,15298,109,98629.64,83059.8,15569.84,Profit
8279,27.41,96.5,4262,2027,63,411283,158627.42,252655.58,Profit
9662,29.94,77.59,459,15720,20,35613.81,49124.46,-13510.65,Loss
2987,30.15,117.91,1966,10605,5,231811.06,75366.9,156444.16,Profit
17474,36.82,81.76,3488,14396,41,285178.88,180798.16,104380.72,Profit
13948,12.99,42.2,4117,13585,118,173737.4,140012.83,33724.57,Profit
14026,16.35,106.06,2909,15705,63,308528.54,108793.15,199735.39,Profit
3773,41.48,127.77,2033,10698,184,259756.41,190799.84,68956.57,Profit
14159,47.62,64.86,2101,12898,32,136270.86,143106.62,-6835.76,Loss
10878,11.12,14.69,3751,7126,27,55102.19,73215.12,-18112.93,Loss
11178,27.39,37.3,72,3355,68,2685.6,50505.08,-47819.48,Loss
11377,14.64,44.01,3018,4464,105,132822.18,112524.52,20297.66,Profit
8347,7.7,104.95,794,15109,176,83330.3,117569.8,-34239.5,Loss
2008,19.65,75.94,651,14990,7,49436.94,33290.15,16146.79,Profit
4783,11.47,49.42,3085,18558,174,152460.7,145725.95,6734.75,Profit
5298,36.95,125.93,1892,13830,103,238259.56,140537.4,97722.16,Profit
5668,29.02,74.88,2724,2892,112,203973.12,143610.48,60362.64,Profit
3052,11.47,43.68,4226,16762,146,184591.68,141286.22,43305.46,Profit
2716,5.42,99.6,2712,7378,166,270115.2,107793.04,162322.16,Profit
1310,41.37,126.47,532,15404,103,67282.04,90222.84,-22940.8,Loss
15391,12.93,97.45,4086,2421,193,398180.7,167143.98,231036.72,Profit
2260,32.28,84,2689,11384,17,225876,108944.92,116931.08,Profit
14157,20.16,99.31,3361,4933,90,333780.91,131847.76,201933.15,Profit
12460,31.35,50.11,4178,18711,115,209359.58,219651.3,-10291.72,Loss
17968,19.2,76.95,4425,11191,86,340503.75,157119,183384.75,Profit
15011,8.91,107.31,3875,1216,103,415826.25,102253.25,313573,Profit
3866,15.03,44.83,2249,17514,82,100822.67,96182.47,4640.2,Profit
15365,13.46,93.1,1732,4268,126,161249.2,105945.72,55303.48,Profit
6898,24.26,73.82,4846,3207,38,357731.72,146668.96,211062.76,Profit
19395,34.62,39.56,3658,16651,92,144710.48,208685.96,-63975.48,Loss
7251,16.87,93.41,1068,9999,63,99761.88,66767.16,32994.72,Profit
5939,5.54,23.23,4810,16806,170,111736.3,134392.4,-22656.1,Loss
5006,28.35,91.87,3020,5533,136,277447.4,164156,113291.4,Profit
2625,32.26,41.74,1361,4886,30,56808.14,66416.86,-9608.72,Loss
11956,48.33,143.07,1468,12650,64,210026.76,127554.44,82472.32,Profit
18274,31.53,61.41,2550,8657,9,156595.5,111832.5,44763,Profit
7078,26.2,49.62,2717,14613,57,134817.54,121376.4,13441.14,Profit
9923,30.8,44.58,1436,16474,107,64016.88,124125.8,-60108.92,Loss
4961,46.76,141.41,1194,8175,187,168843.54,162467.44,6376.1,Profit
19888,42.28,113.76,2113,18751,95,240374.88,175476.64,64898.24,Profit
9806,19.53,93.95,4884,16910,195,458851.8,219600.52,239251.28,Profit
19103,15.68,66.12,1596,16326,75,105527.52,97954.28,7573.24,Profit
14558,16.82,64.82,2195,13341,5,142279.9,67318.9,74961,Profit
7686,27.7,39.59,2213,9624,95,87612.67,126110.1,-38497.43,Loss
2587,38.48,94.9,3062,7088,4,290583.8,129500.76,161083.04,Profit
10803,27.64,53.08,4494,16322,8,238541.52,155339.16,83202.36,Profit
18280,8.05,105.79,4377,17350,170,463042.83,155864.85,307177.98,Profit
11350,37.56,117.42,3232,14036,163,379501.44,228279.92,151221.52,Profit
19816,41.27,83.16,3473,3200,141,288814.68,236846.71,51967.97,Profit
12454,18.03,34.01,4051,9309,133,137774.51,161302.53,-23528.02,Loss
16849,34.89,113.64,3609,15615,40,410126.76,178382.01,231744.75,Profit
7837,24.2,37.28,1606,13245,19,59871.68,69447.2,-9575.52,Loss
2449,45.01,64.75,2736,19571,82,177156,186167.36,-9011.36,Loss
6454,43.04,64.98,2382,5832,125,154782.36,177307.28,-22524.92,Loss
10424,28.64,84.77,1706,12659,4,144617.62,73942.84,70674.78,Profit
5117,36.12,115.04,594,679,128,68333.76,91251.28,-22917.52,Loss
9869,44.75,76.87,441,8496,187,33899.67,131599.75,-97700.08,Loss
11850,27.31,36.69,2038,11277,146,74774.22,151784.78,-77010.56,Loss
19412,19.1,66.09,4135,15362,152,273282.15,189752.5,83529.65,Profit
15343,38.91,113.97,346,5964,107,39433.62,88269.86,-48836.24,Loss
7845,14.9,37.84,1136,17805,93,42986.24,89076.4,-46090.16,Loss
5624,22.48,45.25,4415,3592,31,199778.75,123965.2,75813.55,Profit
9848,43.96,138.74,3311,6027,58,459368.14,190426.56,268941.58,Profit
17549,37.6,133.06,4655,12291,28,619394.3,218868,400526.3,Profit
14136,23.17,122.23,1166,14227,137,142520.18,123879.22,18640.96,Profit
1589,14.66,95.62,1126,3219,173,107668.12,107815.16,-147.04,Loss
7509,21.02,40.65,545,16412,90,22154.25,80376.9,-58222.65,Loss
8693,17.78,39.77,3045,15967,49,121099.65,103300.1,17799.55,Profit
10454,12.92,47.6,143,13424,111,6806.8,81225.56,-74418.76,Loss
17455,38.45,70.95,4770,9715,2,338431.5,211576.5,126855,Profit
12708,16.34,112.04,4374,17035,6,490062.96,104214.16,385848.8,Profit
13942,25.44,104.56,770,15741,29,80511.2,63771.8,16739.4,Profit
17652,22.36,95.04,4412,1644,154,419316.48,194948.32,224368.16,Profit
10968,49.19,68.6,4426,5034,156,303623.6,311716.94,-8093.34,Loss
3462,22.6,113.64,4076,15135,7,463196.64,114214.6,348982.04,Profit
10460,8.6,91.56,4105,1220,34,375853.8,63983,311870.8,Profit
2015,9.04,26.24,1156,1506,184,30333.44,105971.24,-75637.8,Loss
10275,31.58,118.83,3982,11990,138,473181.06,217016.56,256164.5,Profit
14269,31.97,59.92,3772,7599,112,226018.24,198458.84,27559.4,Profit
1406,23.84,32.85,1421,12811,57,46679.85,76593.64,-29913.79,Loss
8384,24.43,90.46,472,1037,175,42697.12,108451.96,-65754.84,Loss
12268,7.43,73.16,2055,16429,27,150343.8,57465.65,92878.15,Profit
18369,28.24,38.64,4599,11516,39,177705.36,179260.76,-1555.4,Loss
12795,27.71,60.28,4652,3185,150,280422.56,219886.92,60535.64,Profit
5485,11.73,111.02,4461,2480,119,495260.22,119792.53,375467.69,Profit
9901,9.67,77.83,813,6406,147,63275.79,97668.71,-34392.92,Loss
3618,10.56,83.84,3418,1039,100,286565.12,90751.08,195814.04,Profit
10603,9.55,31.63,947,12576,9,29953.61,36722.85,-6769.24,Loss
7928,32.44,41.24,1002,7761,147,41322.48,121693.88,-80371.4,Loss
6368,13.84,42.25,2972,9720,2,125567,58220.48,67346.52,Profit
5621,16.31,41.95,4529,551,92,189991.55,126039.99,63951.56,Profit
15719,12.81,37.03,3247,2186,189,120236.41,153999.07,-33762.66,Loss
12126,48.1,68.18,4248,19705,59,289628.64,265659.8,23968.84,Profit
8566,43.46,101.36,949,8596,198,96190.64,157405.54,-61214.9,Loss
13306,15.37,48.85,4073,10532,71,198966.05,121940.01,77026.04,Profit
16086,19.74,101.95,4255,9116,70,433797.25,144195.7,289601.55,Profit
18387,14.45,33.66,3691,10819,161,124239.06,163040.95,-38801.89,Loss
19850,27.13,74.13,3593,9045,193,266349.09,222873.09,43476,Profit
19323,5.88,8.23,3691,4190,25,30376.93,57716.08,-27339.15,Loss
19019,35.21,83.9,4815,18573,70,403978.5,242128.15,161850.35,Profit
10890,28.54,35.07,3140,8984,156,110119.8,187489.6,-77369.8,Loss
9095,45.44,143.23,4529,1216,146,648688.67,289108.76,359579.91,Profit
13719,12.4,91.67,811,5075,63,74344.37,60350.4,13993.97,Profit
11283,41.18,90.7,2457,11170,49,222849.9,148132.26,74717.64,Profit
19279,40.64,50.21,935,16137,123,46946.35,134914.4,-87968.05,Loss
15231,10.72,70.37,2693,16846,124,189506.41,122945.96,66560.45,Profit
15698,22.94,99.06,3293,1137,194,326204.58,189376.42,136828.16,Profit
18457,12.66,32.54,1285,8479,40,41813.9,63204.1,-21390.2,Loss
6184,16.46,73.71,2983,9991,85,219876.93,107775.18,112101.75,Profit
3402,16.85,98.46,1518,13131,87,149462.28,85611.3,63850.98,Profit
5895,30.03,107.09,59,9403,194,6318.31,114069.77,-107751.46,Loss
12404,23.51,104.01,841,12225,80,87472.41,84400.91,3071.5,Profit
16161,47.65,135.7,1712,12570,4,232318.4,112307.8,120010.6,Profit
10343,10.69,104.52,793,3841,34,82884.36,39661.17,43223.19,Profit
11637,48.82,89.97,2478,16568,5,222945.66,151680.96,71264.7,Profit
2956,15.38,72.69,3543,6050,150,257540.67,138497.34,119043.33,Profit
8023,39.78,119.06,4596,18667,148,547199.76,283518.88,263680.88,Profit
15062,20.25,90.27,1166,15188,103,105254.82,105361.5,-106.68,Loss
15333,11.44,111,2491,18372,175,276501,149702.04,126798.96,Profit
4907,43.61,45.96,1404,17351,34,64527.84,100486.44,-35958.6,Loss
1807,18.9,55.06,2530,6083,172,139301.8,141707,-2405.2,Loss
15031,34.65,63.47,3051,12613,6,193646.97,136361.15,57285.82,Profit
5827,30.49,57.46,1236,18301,184,71020.56,153813.64,-82793.08,Loss
14699,26.23,49.26,4137,18660,29,203788.62,156372.51,47416.11,Profit
5524,27.31,98.51,2881,1581,53,283807.31,112285.11,171522.2,Profit
16193,37.95,47.34,3711,13937,1,175678.74,171462.45,4216.29,Profit
17223,8.95,83.37,1798,19809,59,149899.26,82624.1,67275.16,Profit
19668,35.07,104.72,2913,4584,176,305049.36,214410.91,90638.45,Profit
6313,45.31,71.14,1164,12753,7,82806.96,75306.84,7500.12,Profit
14598,7.6,33.63,3314,8128,160,111449.82,127912.4,-16462.58,Loss
14058,11.33,74.59,3140,6695,78,234212.6,95329.2,138883.4,Profit
18141,37.25,113.7,1113,1511,189,126548.1,155611.25,-29063.15,Loss
5887,24.68,112.45,3798,1313,185,427085.1,193434.64,233650.46,Profit
4854,23.16,108.52,4595,12638,51,498649.4,149412.2,349237.2,Profit
13458,11.16,107.68,2782,772,147,299565.76,118777.12,180788.64,Profit
15536,27.8,86.36,1922,16182,27,165983.92,98649.6,67334.32,Profit
4558,10.69,101.65,4770,16692,63,484870.5,103741.3,381129.2,Profit
10772,26.45,107.49,2019,18600,188,217022.31,176774.55,40247.76,Profit
18345,39.36,128.93,934,6776,61,120420.62,92383.24,28037.38,Profit
4575,16.62,18.77,4013,7328,61,75324.01,109099.06,-33775.05,Loss
3418,26.64,123.26,3728,856,126,459513.28,166587.92,292925.36,Profit
5198,49.64,97.52,368,14154,45,35887.36,60119.52,-24232.16,Loss
2001,35.9,115.92,3866,703,149,448146.72,215993.4,232153.32,Profit
8119,42.86,56.45,3767,18480,172,212647.15,274052.62,-61405.47,Loss
10673,23.67,63.87,3245,7114,129,207258.15,159096.15,48162,Profit
6316,39.55,67.42,1424,15299,95,96006.08,125434.2,-29428.12,Loss
17244,6.82,36.69,537,996,91,19702.53,67402.34,-47699.81,Loss
17806,10.53,23.73,500,13489,44,11865,58560,-46695,Loss
12873,14.14,94.91,402,16946,62,38153.82,66503.28,-28349.46,Loss
5266,23.09,25,1990,2079,61,49750,83794.1,-34044.1,Loss
8549,43.06,75,2417,5376,79,181275,157501.02,23773.98,Profit
11589,20.58,38.85,3286,8350,89,127661.1,132064.88,-4403.78,Loss
2657,34.46,93.77,297,4625,112,27849.69,73516.62,-45666.93,Loss
19925,36.92,63.09,3553,19597,111,224158.77,226198.76,-2039.99,Loss
7763,31.38,58.02,617,5828,50,35798.34,57952.46,-22154.12,Loss
4164,21.08,70.43,733,16700,41,51625.19,56815.64,-5190.45,Loss
19437,30.97,96.59,693,9772,33,66936.87,67171.21,-234.34,Loss
9479,20.4,33.41,528,12196,12,17640.48,38446.2,-20805.72,Loss
6737,8.77,27.15,2810,3879,2,76291.5,36259.7,40031.8,Profit
18831,49.68,75.15,4513,18482,107,339151.95,315018.84,24133.11,Profit
7009,10.72,108.12,4502,16619,149,486756.24,146389.44,340366.8,Profit
17991,8.26,48.58,1418,16512,142,68886.44,117215.68,-48329.24,Loss
5552,44.53,104.83,2276,3872,34,238593.08,127774.28,110818.8,Profit
19148,18.58,43.49,3546,17953,85,154215.54,145485.68,8729.86,Profit
10417,34.26,83.82,3662,14912,192,306948.84,246789.12,60159.72,Profit
10221,19.81,28.15,4057,19660,151,114204.55,185750.17,-71545.62,Loss
3671,22.62,27.06,1892,1692,85,51197.52,90660.04,-39462.52,Loss
7519,16.8,64.2,3427,17697,50,220013.4,107789.6,112223.8,Profit
4962,20.44,60.91,2464,1652,142,150082.24,127978.16,22104.08,Profit
13734,23.48,38.03,1109,2383,106,42175.27,95156.32,-52981.05,Loss
14122,37.42,106.49,1694,17151,46,180394.06,117662.48,62731.58,Profit
4722,28.02,127.32,4973,3312,118,633162.36,206377.46,426784.9,Profit
5906,47.46,87.63,1861,13372,5,163079.43,110101.06,52978.37,Profit
8263,6.88,69.71,2243,7062,66,156359.53,63756.84,92602.69,Profit
14699,27.64,123.97,2477,7513,150,307073.69,165676.28,141397.41,Profit
12088,31.29,114.61,217,5677,70,24870.37,59554.93,-34684.56,Loss
1808,46.41,93.3,4232,17267,108,394845.6,269482.12,125363.48,Profit
10170,7.21,81.22,203,19734,2,16487.66,32367.63,-15879.97,Loss
17260,30.81,44.5,2594,17933,29,115433,129614.14,-14181.14,Loss
18109,43.41,95.11,3918,18717,61,372640.98,237406.38,135234.6,Profit
11693,15.89,44.52,364,9489,100,16205.28,76965.96,-60760.68,Loss
8701,44.43,61.39,772,4967,128,47393.08,111967.96,-64574.88,Loss
18600,5.86,49.06,3681,19859,199,180589.86,159529.66,21060.2,Profit
19581,37.96,51.93,3395,5655,144,176302.35,226110.2,-49807.85,Loss
15191,46.99,117.19,2861,14636,192,335280.59,260265.39,75015.2,Profit
18356,34.57,80.74,2359,18174,97,190465.66,166580.63,23885.03,Profit
14704,24.76,78.34,2551,8461,97,199845.34,134827.76,65017.58,Profit
3123,7.02,22.51,3383,7686,14,76151.33,41557.66,34593.67,Profit
12533,46.41,61.25,2073,8006,43,126971.25,138246.93,-11275.68,Loss
17608,26.16,84.92,399,19071,171,33883.08,132616.84,-98733.76,Loss
15448,6.3,104.82,873,8758,70,91507.86,64705.9,26801.96,Profit
15586,36.04,46.57,487,13802,55,22679.59,74439.48,-51759.89,Loss
2814,26.68,55.97,218,16683,31,12201.46,40813.24,-28611.78,Loss
14001,10.6,97.68,3869,8291,76,377923.92,101303.4,276620.52,Profit
18490,14.64,22.79,3464,7270,168,78944.56,160472.96,-81528.4,Loss
17508,7.9,95.61,3351,10393,155,320389.11,131873.9,188515.21,Profit
14380,30.84,83.74,4168,18489,52,349028.32,187410.12,161618.2,Profit
16406,32.99,74.41,3085,8487,128,229554.85,190667.15,38887.7,Profit
3931,27.76,59.42,4426,7665,7,262992.92,137961.76,125031.16,Profit
14567,41.77,72.18,3640,14014,174,262735.2,267623.8,-4888.6,Loss
15038,43.75,75.02,2819,5005,100,211481.38,193374.25,18107.13,Profit
13317,32.7,121.3,2350,6307,161,285055,176969,108086,Profit
3971,5.57,78.23,4549,6756,136,355868.27,104064.93,251803.34,Profit
3017,36.29,103.59,2230,15656,133,231005.7,166099.7,64906,Profit
3415,23.81,103.89,3395,12408,61,352706.55,127157.95,225548.6,Profit
2609,30.45,56.9,2715,4784,104,154483.5,142064.75,12418.75,Profit
1717,34.21,96.4,281,14938,188,27088.4,120268.01,-93179.61,Loss
13662,20.76,67.31,2642,2654,152,177833.02,147163.92,30669.1,Profit
7782,46.27,124.73,4224,8242,7,526859.52,214968.48,311891.04,Profit
2048,11.03,42.65,1108,14727,189,47256.2,123496.24,-76240.04,Loss
12618,35.22,99.89,2592,14765,83,258914.88,160173.24,98741.64,Profit
9307,5.2,93.54,1183,19688,95,110657.82,82646.6,28011.22,Profit
8905,46.61,87.42,3696,19104,164,323104.32,282279.56,40824.76,Profit
10993,10.06,17.66,2425,9690,27,42825.5,58578.5,-15753,Loss
11338,9.27,61.36,3930,17605,124,241144.8,127374.1,113770.7,Profit
6578,19.99,55.24,2787,4525,157,153953.88,145315.13,8638.75,Profit
14834,21.81,89.36,2481,16407,87,221702.16,128851.61,92850.55,Profit
19004,14.64,109.79,1437,14969,148,157768.23,129010.68,28757.55,Profit
7548,31.33,80.41,3353,5656,70,269614.73,153253.49,116361.24,Profit
8381,24.93,72.08,1487,14928,114,107182.96,117379.91,-10196.95,Loss
3941,6.54,72.34,3415,14910,76,247041.1,79185.1,167856,Profit
6695,19.38,30.63,4692,11495,114,143715.96,166120.96,-22405,Loss
7401,41.47,67.57,1779,5312,3,120207.03,87988.13,32218.9,Profit
16179,36.04,128.02,2489,9150,167,318641.78,198532.56,120109.22,Profit
15456,37.62,104.94,3223,16558,99,338221.62,202763.26,135458.36,Profit
14097,36.42,38.75,3957,2956,124,153333.75,223166.94,-69833.19,Loss
7197,18.99,40.25,1366,17090,45,54981.5,72727.34,-17745.84,Loss
6450,9.48,78.08,734,18240,126,57310.72,94648.32,-37337.6,Loss
18937,17.26,93.94,2638,13460,68,247813.72,111928.88,135884.84,Profit
18396,42.43,126.58,3593,12288,31,454801.94,198634.99,256166.95,Profit
9378,49.12,79.05,3137,7656,106,247979.85,224123.44,23856.41,Profit
2881,27.22,120.39,1725,14765,38,207672.75,83600.5,124072.25,Profit
7799,5.44,61.18,2163,8651,134,132332.34,95216.72,37115.62,Profit
15597,11.3,81.26,1007,11487,8,81828.82,42463.1,39365.72,Profit
14675,19.49,79.57,3593,13060,28,285895.01,111762.57,174132.44,Profit
5586,31.04,44.19,3144,3173,15,138933.36,113848.76,25084.6,Profit
9430,8.38,104.73,4847,15499,8,507626.31,69546.86,438079.45,Profit
3345,47.45,60.61,2857,17933,54,173162.77,183842.65,-10679.88,Loss
17459,21.43,47.66,870,7323,134,41464.2,110426.1,-68961.9,Loss
10548,46.07,127.62,937,19475,29,119579.94,87690.59,31889.35,Profit
6877,40.12,102.36,3778,7376,115,386716.08,223326.36,163389.72,Profit
7785,38.99,122.97,4043,6473,34,497167.71,188894.57,308273.14,Profit
16833,32.3,84.36,3134,8782,7,264384.24,130343.2,134041.04,Profit
5922,33.21,71.53,925,9167,40,66165.25,65808.25,357,Profit
19714,33.71,125.97,4311,8556,74,543056.67,210593.81,332462.86,Profit
5686,33.29,37.88,4046,2546,141,153262.48,213423.34,-60160.86,Loss
15407,29.92,115.68,606,8236,62,70102.08,72774.52,-2672.44,Loss
19286,49.39,73.24,2264,4190,86,165815.36,178294.96,-12479.6,Loss
13205,37.95,122.97,758,3245,116,93211.26,103216.1,-10004.84,Loss
14179,39.96,54.74,767,3139,65,41985.58,80467.32,-38481.74,Loss
19443,44.26,102.7,3715,576,41,381530.5,204944.9,176585.6,Profit
17524,14.7,103.62,2194,6973,123,227342.28,118248.8,109093.48,Profit
19173,8.77,56.65,2069,11122,170,117208.85,133440.13,-16231.28,Loss
1016,26.73,101.64,3829,19308,116,389179.56,180673.17,208506.39,Profit
14374,28.13,108.79,340,5796,66,36988.6,62734.2,-25745.6,Loss
17848,42.31,116.22,2233,19105,116,259519.26,189431.23,70088.03,Profit
19211,24.97,117.58,3929,905,139,461971.82,187723.13,274248.69,Profit
6956,30.69,75.93,2986,19013,101,226726.98,168109.34,58617.64,Profit
17473,28.72,46.86,2464,12808,50,115463.04,126047.08,-10584.04,Loss
5815,6.72,12.45,2345,15845,71,29195.25,72918.4,-43723.15,Loss
3843,32.68,58.08,2863,897,163,166283.04,179802.84,-13519.8,Loss
16972,42.26,57.44,1287,15165,80,73925.28,126525.62,-52600.34,Loss
18353,12.09,68.33,2167,15060,79,148071.11,99112.03,48959.08,Profit
2094,31.74,51.05,4891,10500,20,249685.55,177834.34,71851.21,Profit
7124,31.71,36.56,3093,5489,156,113080.08,188692.03,-75611.95,Loss
2404,12.39,16.95,3137,18828,123,53172.15,121599.43,-68427.28,Loss
4982,10.56,93.89,3608,9129,37,338755.12,70711.48,268043.64,Profit
13515,49.1,108.65,748,5891,3,81270.2,57632.8,23637.4,Profit
16790,22.72,59.17,2903,722,93,171770.51,129968.16,41802.35,Profit
13205,15.23,104.76,3858,18494,187,404164.08,183956.34,220207.74,Profit
13748,12.71,20.66,4669,8330,101,96461.54,131920.99,-35459.45,Loss
4092,35.04,133.09,1895,16730,155,252205.55,164722.8,87482.75,Profit
14971,32.43,94.44,4064,4500,32,383804.16,167266.52,216537.64,Profit
15616,33.96,53.12,3232,19548,48,171683.84,168922.72,2761.12,Profit
5933,8.96,77.19,513,17949,46,39598.47,51478.48,-11880.01,Loss
5926,45.21,121.78,3910,13987,114,476159.8,253684.1,222475.7,Profit
4969,22.52,66.02,500,5893,95,33010,69622,-36612,Loss
3965,19.1,105.4,1965,1103,47,207111,66099.5,141011.5,Profit
5319,25.81,41.73,973,6795,40,40603.29,57227.13,-16623.84,Loss
9975,22.55,51.15,3672,8880,131,187822.8,167158.6,20664.2,Profit
8108,43.86,54.12,365,7603,116,19753.8,89719.9,-69966.1,Loss
10141,46.82,68.7,4816,17521,157,330859.2,331647.12,-787.92,Loss
17428,18.66,43.29,4843,15046,91,209653.47,168344.38,41309.09,Profit
2810,43.88,135.73,1426,15956,58,193550.98,110338.88,83212.1,Profit
11273,40.17,48.9,2865,18728,178,140098.5,234088.05,-93989.55,Loss
10021,46.89,90.2,1312,15174,10,118342.4,91714.68,26627.72,Profit
19293,16.06,69.77,1177,546,61,82119.29,69241.62,12877.67,Profit
7364,30.96,120.93,2975,1319,111,359766.75,156289,203477.75,Profit
3581,17.35,117.12,1102,4307,121,129066.24,87507.7,41558.54,Profit
1691,42.08,117.67,4234,19906,61,498214.78,230263.72,267951.06,Profit
1931,5.24,102.35,2472,1580,151,253009.2,91964.28,161044.92,Profit
14128,30.42,109.34,3518,3646,6,384658.12,127791.56,256866.56,Profit
15226,20.26,116.62,4509,18161,75,525839.58,162239.34,363600.24,Profit
14861,19.52,90.54,4071,12426,188,368588.34,200752.92,167835.42,Profit
16475,34.02,42.92,4459,16430,115,191380.28,242100.18,-50719.9,Loss
4406,43.32,84.11,597,15672,155,50213.67,123440.04,-73226.37,Loss
